order_id,order_date,ship_date,year,quarter,month,month_name,customer_name,customer_segment,region,city,sales_rep,product_name,product_category,quantity,unit_price,discount_pct,unit_revenue,unit_cost,revenue,cogs,gross_profit,margin_pct,shipping_days,order_status,sales_channel,payment_method,customer_rating
ORD-00105,2023-01-18,2023-01-25,2023,Q1,1,January,Summit Group,Mid-Market,North,Amritsar,Priya Sharma,Phone Stand,Accessories,3,600.0,0,600.0,181.08,1800.0,543.24,1256.76,69.82,7,Completed,Email Campaign,UPI,3.6
ORD-00106,2022-06-13,2022-06-20,2022,Q2,6,June,Agile Technologies,SMB,East,Ranchi,Deepa Nair,Whiteboard XL,Office Supplies,7,3910.0,5,3714.5,1719.91,26001.5,12039.37,13962.13,53.7,7,Completed,Email Campaign,Cheque,3.5
ORD-00107,2022-04-28,2022-04-30,2022,Q2,4,April,Crest Ventures,Mid-Market,West,Pune,Vikram Singh,Phone Stand,Accessories,1,620.0,20,496.0,181.25,496.0,181.25,314.75,63.46,2,Completed,Online,UPI,3.7
ORD-00108,2022-03-08,2022-03-11,2022,Q1,3,March,Summit Ventures,Mid-Market,West,Ahmedabad,Pooja Rao,Cloud Storage 1TB,Software,4,3750.0,10,3375.0,498.85,13500.0,1995.4,11504.6,85.22,3,Completed,Online,Credit Card,3.1
ORD-00109,2023-01-17,2023-01-21,2023,Q1,1,January,Smart Pvt Ltd,SMB,South,Hyderabad,Sneha Patel,Monitor Arm,Accessories,3,2660.0,10,2394.0,1184.55,7182.0,3553.65,3628.35,50.52,4,Completed,Direct,Bank Transfer,4.7
ORD-00110,2024-07-14,2024-07-21,2024,Q3,7,July,Quick Ventures,SMB,West,Ahmedabad,Vikram Singh,Laptop Bag,Accessories,3,2880.0,0,2880.0,959.29,8640.0,2877.87,5762.13,66.69,7,Completed,Online,UPI,4.0
ORD-00111,2022-09-06,2022-09-11,2022,Q3,9,September,Quick Ventures,SMB,West,Surat,Vikram Singh,Analytics Platform,Software,1,58880.0,5,55936.0,10017.52,55936.0,10017.52,45918.48,82.09,5,Completed,Email Campaign,Credit Card,3.1
ORD-00112,2024-03-26,2024-03-30,2024,Q1,3,March,Peak Systems,Mid-Market,North,Lucknow,Rohan Gupta,Monitor Arm,Accessories,5,3210.0,15,2728.5,1151.57,13642.5,5757.85,7884.65,57.79,4,Cancelled,Partner,Bank Transfer,
ORD-00113,2023-01-08,2023-01-14,2023,Q1,1,January,Summit Group,Mid-Market,South,Bengaluru,Rahul Verma,Monitor Arm,Accessories,1,2620.0,0,2620.0,1190.34,2620.0,1190.34,1429.66,54.57,6,Completed,Partner,Net Banking,4.8
ORD-00114,2022-06-11,2022-06-16,2022,Q2,6,June,Crest Pvt Ltd,Mid-Market,Central,Bhopal,Meera Joshi,Project Manager Pro,Software,3,7940.0,15,6749.0,1166.31,20247.0,3498.93,16748.07,82.72,5,Completed,Online,Net Banking,4.4
ORD-00115,2023-11-23,2023-11-25,2023,Q4,11,November,Agile Enterprises,SMB,Central,Nagpur,Nikhil Bhat,Smart Speaker,Electronics,1,6320.0,10,5688.0,3150.1,5688.0,3150.1,2537.9,44.62,2,Cancelled,Referral,Net Banking,
ORD-00116,2022-03-04,2022-03-08,2022,Q1,3,March,Rapid Solutions,SMB,West,Pune,Ananya Iyer,Whiteboard XL,Office Supplies,7,3730.0,0,3730.0,1746.99,26110.0,12228.93,13881.07,53.16,4,Returned,Referral,Bank Transfer,
ORD-00117,2023-11-28,2023-11-29,2023,Q4,11,November,Agile Enterprises,SMB,East,Patna,Amit Tiwari,Security Package,Software,3,27670.0,0,27670.0,5084.74,83010.0,15254.22,67755.78,81.62,1,Completed,Online,Cheque,3.2
ORD-00118,2024-07-09,2024-07-16,2024,Q3,7,July,Rapid Services,SMB,North,Jaipur,Arjun Mehta,CRM Suite Annual,Software,4,46210.0,20,36968.0,8538.4,147872.0,34153.6,113718.4,76.9,7,Completed,Email Campaign,UPI,3.4
ORD-00119,2022-11-23,2022-11-25,2022,Q4,11,November,Mahindra Ventures,Enterprise,South,Hyderabad,Sneha Patel,Cable Organizer,Accessories,4,540.0,10,486.0,121.13,1944.0,484.52,1459.48,75.08,2,Completed,Email Campaign,UPI,3.1
ORD-00120,2023-07-31,2023-08-04,2023,Q3,7,July,Summit Group,Mid-Market,West,Mumbai,Ananya Iyer,Phone Stand,Accessories,1,680.0,15,578.0,179.56,578.0,179.56,398.44,68.93,4,Completed,Direct,Cheque,3.1
ORD-00121,2023-02-03,2023-02-04,2023,Q1,2,February,Zolo Inc,Startup,Central,Jabalpur,Meera Joshi,Executive Chair,Office Supplies,8,15270.0,10,13743.0,9346.07,109944.0,74768.56,35175.44,31.99,1,Completed,Direct,Cheque,3.7
ORD-00122,2023-11-26,2023-11-29,2023,Q4,11,November,Prime Solutions,Mid-Market,Central,Jabalpur,Nikhil Bhat,Standing Desk,Office Supplies,9,27720.0,0,27720.0,13549.41,249480.0,121944.69,127535.31,51.12,3,Returned,Email Campaign,Cheque,
ORD-00123,2022-11-02,2022-11-07,2022,Q4,11,November,Zolo Solutions,Startup,North,Amritsar,Rohan Gupta,Security Package,Software,3,27460.0,15,23341.0,5297.69,70023.0,15893.07,54129.93,77.3,5,Completed,Email Campaign,Net Banking,4.1
ORD-00124,2023-09-06,2023-09-12,2023,Q3,9,September,Nivo Group,Startup,East,Kolkata,Deepa Nair,4K Monitor,Electronics,4,29500.0,15,25075.0,19140.71,100300.0,76562.84,23737.16,23.67,6,Completed,Email Campaign,Cheque,3.5
ORD-00125,2023-04-12,2023-04-19,2023,Q2,4,April,Nivo Services,Startup,Central,Bhopal,Nikhil Bhat,USB-C Hub,Electronics,5,2260.0,20,1808.0,1199.31,9040.0,5996.55,3043.45,33.67,7,Completed,Direct,Net Banking,4.9
ORD-00126,2022-08-14,2022-08-18,2022,Q3,8,August,Nova Enterprises,Mid-Market,South,Kochi,Rahul Verma,Mechanical Keyboard,Electronics,2,6020.0,10,5418.0,3992.84,10836.0,7985.68,2850.32,26.3,4,Completed,Online,Net Banking,3.4
ORD-00127,2023-10-28,2023-11-04,2023,Q4,10,October,Summit Solutions,Mid-Market,Central,Indore,Nikhil Bhat,Monitor Arm,Accessories,2,3930.0,10,3537.0,1195.27,7074.0,2390.54,4683.46,66.21,7,Completed,Email Campaign,Cheque,3.4
ORD-00128,2023-05-20,2023-05-27,2023,Q2,5,May,Quick Corp,SMB,North,Jaipur,Priya Sharma,Standing Desk,Office Supplies,4,25370.0,5,24101.5,13934.82,96406.0,55739.28,40666.72,42.18,7,Completed,Partner,Credit Card,4.1
ORD-00129,2024-02-17,2024-02-23,2024,Q1,2,February,Quick Corp,SMB,Central,Nagpur,Meera Joshi,Standing Desk,Office Supplies,5,21070.0,5,20016.5,14493.87,100082.5,72469.35,27613.15,27.59,6,Returned,Online,Bank Transfer,
ORD-00130,2023-07-10,2023-07-12,2023,Q3,7,July,Infosys Solutions,Enterprise,East,Ranchi,Amit Tiwari,Standing Desk,Office Supplies,10,21900.0,10,19710.0,13710.72,197100.0,137107.2,59992.8,30.44,2,Completed,Direct,Cheque,3.7
ORD-00131,2024-08-25,2024-08-27,2024,Q3,8,August,Brio Enterprises,Startup,West,Pune,Vikram Singh,CRM Suite Annual,Software,4,48560.0,5,46132.0,8096.55,184528.0,32386.2,152141.8,82.45,2,Completed,Partner,UPI,4.3
ORD-00132,2022-07-03,2022-07-07,2022,Q3,7,July,Agile Systems,SMB,North,Delhi,Rohan Gupta,Project Manager Pro,Software,2,8800.0,0,8800.0,1295.56,17600.0,2591.12,15008.88,85.28,4,Returned,Online,UPI,
ORD-00133,2022-03-18,2022-03-20,2022,Q1,3,March,Bright Ventures,SMB,Central,Nagpur,Suresh Kumar,Shredder Pro,Office Supplies,6,5720.0,10,5148.0,2850.85,30888.0,17105.1,13782.9,44.62,2,Cancelled,Referral,UPI,
ORD-00134,2023-01-30,2023-02-04,2023,Q1,1,January,Agile Systems,SMB,West,Surat,Vikram Singh,Standing Desk,Office Supplies,5,20030.0,0,20030.0,14739.2,100150.0,73696.0,26454.0,26.41,5,Completed,Online,Net Banking,4.7
ORD-00135,2024-04-10,2024-04-14,2024,Q2,4,April,Summit Solutions,Mid-Market,South,Bengaluru,Sneha Patel,Executive Chair,Office Supplies,3,18980.0,0,18980.0,8557.99,56940.0,25673.97,31266.03,54.91,4,Completed,Referral,UPI,4.9
ORD-00136,2023-09-11,2023-09-17,2023,Q3,9,September,Smart Systems,SMB,West,Ahmedabad,Pooja Rao,4K Monitor,Electronics,2,24180.0,0,24180.0,17473.74,48360.0,34947.48,13412.52,27.73,6,Cancelled,Partner,Credit Card,
ORD-00137,2023-08-28,2023-09-02,2023,Q3,8,August,Felo Ventures,Startup,Central,Raipur,Meera Joshi,Analytics Platform,Software,2,64030.0,0,64030.0,9538.57,128060.0,19077.14,108982.86,85.1,5,Returned,Email Campaign,Bank Transfer,
ORD-00138,2023-05-22,2023-05-27,2023,Q2,5,May,Agile Technologies,SMB,East,Ranchi,Amit Tiwari,USB-C Hub,Electronics,3,2060.0,0,2060.0,1269.29,6180.0,3807.87,2372.13,38.38,5,Completed,Email Campaign,Net Banking,3.3
ORD-00139,2023-11-03,2023-11-07,2023,Q4,11,November,Smart Technologies,SMB,West,Pune,Pooja Rao,Laptop Bag,Accessories,5,3680.0,5,3496.0,949.62,17480.0,4748.1,12731.9,72.84,4,Completed,Email Campaign,Cheque,3.9
ORD-00140,2022-04-29,2022-04-30,2022,Q2,4,April,Agile Systems,SMB,West,Mumbai,Pooja Rao,Phone Stand,Accessories,4,570.0,0,570.0,184.53,2280.0,738.12,1541.88,67.63,1,Returned,Partner,Credit Card,
ORD-00141,2022-05-04,2022-05-08,2022,Q2,5,May,Apex Pvt Ltd,Mid-Market,Central,Raipur,Suresh Kumar,Laptop Bag,Accessories,2,3010.0,15,2558.5,930.57,5117.0,1861.14,3255.86,63.63,4,Completed,Referral,Cheque,4.7
ORD-00142,2024-02-13,2024-02-17,2024,Q1,2,February,HCL Solutions,Enterprise,South,Coimbatore,Sneha Patel,Webcam HD,Electronics,2,3200.0,0,3200.0,2266.05,6400.0,4532.1,1867.9,29.19,4,Cancelled,Online,Bank Transfer,
ORD-00143,2022-01-08,2022-01-10,2022,Q1,1,January,HCL Solutions,Enterprise,East,Ranchi,Kiran Reddy,Printer Laser,Office Supplies,7,10770.0,0,10770.0,7069.17,75390.0,49484.19,25905.81,34.36,2,Completed,Online,Credit Card,3.1
ORD-00144,2024-05-08,2024-05-09,2024,Q2,5,May,Bright Technologies,SMB,East,Kolkata,Amit Tiwari,Wireless Headphones,Electronics,1,4470.0,15,3799.5,2916.0,3799.5,2916.0,883.5,23.25,1,Completed,Direct,Cheque,3.9
ORD-00145,2023-03-21,2023-03-23,2023,Q1,3,March,Quick Corp,SMB,South,Chennai,Rahul Verma,Project Manager Pro,Software,5,8330.0,15,7080.5,1267.67,35402.5,6338.35,29064.15,82.1,2,Completed,Online,Net Banking,3.4
ORD-00146,2023-09-08,2023-09-14,2023,Q3,9,September,Infosys Enterprises,Enterprise,North,Chandigarh,Priya Sharma,USB-C Hub,Electronics,4,2020.0,0,2020.0,1286.89,8080.0,5147.56,2932.44,36.29,6,Returned,Email Campaign,UPI,
ORD-00147,2024-05-02,2024-05-04,2024,Q2,5,May,Summit Solutions,Mid-Market,West,Pune,Ananya Iyer,Security Package,Software,5,23010.0,0,23010.0,5307.4,115050.0,26537.0,88513.0,76.93,2,Returned,Direct,Net Banking,
ORD-00148,2024-04-25,2024-04-26,2024,Q2,4,April,Quick Solutions,SMB,North,Jaipur,Priya Sharma,Cloud Storage 1TB,Software,2,3210.0,5,3049.5,530.06,6099.0,1060.12,5038.88,82.62,1,Cancelled,Online,Credit Card,
ORD-00149,2023-07-04,2023-07-07,2023,Q3,7,July,Summit Solutions,Mid-Market,West,Pune,Ananya Iyer,Smart Speaker,Electronics,5,5680.0,5,5396.0,3126.9,26980.0,15634.5,11345.5,42.05,3,Completed,Direct,Bank Transfer,4.9
ORD-00150,2022-08-29,2022-09-02,2022,Q3,8,August,Wipro Pvt Ltd,Enterprise,West,Nashik,Pooja Rao,Mouse Wireless,Accessories,2,1670.0,0,1670.0,735.57,3340.0,1471.14,1868.86,55.95,4,Returned,Email Campaign,UPI,
ORD-00151,2023-09-24,2023-09-27,2023,Q3,9,September,Swift Pvt Ltd,SMB,North,Lucknow,Priya Sharma,Shredder Pro,Office Supplies,8,5550.0,5,5272.5,2937.23,42180.0,23497.84,18682.16,44.29,3,Completed,Partner,UPI,3.8
ORD-00152,2023-03-30,2023-04-01,2023,Q1,3,March,Swift Systems,SMB,East,Ranchi,Amit Tiwari,CRM Suite Annual,Software,5,44370.0,0,44370.0,7804.04,221850.0,39020.2,182829.8,82.41,2,Returned,Email Campaign,Bank Transfer,
ORD-00153,2024-10-19,2024-10-25,2024,Q4,10,October,Xeno Services,Startup,West,Surat,Pooja Rao,Whiteboard XL,Office Supplies,8,5340.0,0,5340.0,1749.61,42720.0,13996.88,28723.12,67.24,6,Cancelled,Referral,Bank Transfer,
ORD-00154,2022-05-01,2022-05-02,2022,Q2,5,May,Apex Ventures,Mid-Market,East,Kolkata,Amit Tiwari,Smart Speaker,Electronics,1,5560.0,20,4448.0,3302.37,4448.0,3302.37,1145.63,25.76,1,Completed,Direct,Bank Transfer,4.0
ORD-00155,2024-02-04,2024-02-09,2024,Q1,2,February,Prime Pvt Ltd,Mid-Market,West,Mumbai,Vikram Singh,Cable Organizer,Accessories,5,350.0,10,315.0,125.27,1575.0,626.35,948.65,60.23,5,Completed,Direct,Net Banking,4.6
ORD-00156,2024-05-31,2024-06-07,2024,Q2,5,May,Bajaj Corp,Enterprise,East,Bhubaneswar,Kiran Reddy,Laptop Pro 15,Electronics,2,80660.0,20,64528.0,59764.64,129056.0,119529.28,9526.72,7.38,7,Returned,Direct,UPI,
ORD-00157,2024-04-11,2024-04-17,2024,Q2,4,April,Nivo Solutions,Startup,North,Delhi,Priya Sharma,Analytics Platform,Software,1,54630.0,10,49167.0,9612.87,49167.0,9612.87,39554.13,80.45,6,Completed,Online,Credit Card,4.0
ORD-00158,2024-06-07,2024-06-12,2024,Q2,6,June,Agile Enterprises,SMB,West,Mumbai,Pooja Rao,Shredder Pro,Office Supplies,9,5500.0,20,4400.0,2911.99,39600.0,26207.91,13392.09,33.82,5,Returned,Partner,Credit Card,
ORD-00159,2022-06-02,2022-06-09,2022,Q2,6,June,Apex Pvt Ltd,Mid-Market,East,Kolkata,Amit Tiwari,Shredder Pro,Office Supplies,3,5590.0,0,5590.0,2873.68,16770.0,8621.04,8148.96,48.59,7,Returned,Direct,UPI,
ORD-00160,2022-11-29,2022-12-05,2022,Q4,11,November,Crest Inc,Mid-Market,North,Lucknow,Rohan Gupta,Project Manager Pro,Software,5,10570.0,0,10570.0,1263.32,52850.0,6316.6,46533.4,88.05,6,Completed,Email Campaign,UPI,3.1
ORD-00161,2024-06-14,2024-06-21,2024,Q2,6,June,Bright Ventures,SMB,East,Ranchi,Kiran Reddy,4K Monitor,Electronics,5,28590.0,0,28590.0,18583.85,142950.0,92919.25,50030.75,35.0,7,Returned,Referral,Bank Transfer,
ORD-00162,2023-12-30,2023-12-31,2023,Q4,12,December,Zenith Enterprises,Mid-Market,West,Nashik,Pooja Rao,Cable Organizer,Accessories,4,520.0,20,416.0,117.84,1664.0,471.36,1192.64,71.67,1,Completed,Partner,Bank Transfer,3.8
ORD-00163,2022-11-12,2022-11-13,2022,Q4,11,November,Smart Corp,SMB,Central,Nagpur,Nikhil Bhat,Phone Stand,Accessories,1,700.0,0,700.0,188.82,700.0,188.82,511.18,73.03,1,Completed,Direct,Bank Transfer,3.9
ORD-00164,2024-11-15,2024-11-16,2024,Q4,11,November,Smart Services,SMB,East,Patna,Deepa Nair,Laptop Pro 15,Electronics,5,97900.0,0,97900.0,63737.0,489500.0,318685.0,170815.0,34.9,1,Completed,Referral,Cheque,4.6
ORD-00165,2023-05-13,2023-05-16,2023,Q2,5,May,Zenith Enterprises,Mid-Market,East,Bhubaneswar,Amit Tiwari,Cloud Storage 1TB,Software,3,3450.0,0,3450.0,485.87,10350.0,1457.61,8892.39,85.92,3,Returned,Partner,Cheque,
ORD-00166,2022-06-07,2022-06-11,2022,Q2,6,June,Agile Systems,SMB,South,Kochi,Sneha Patel,Standing Desk,Office Supplies,10,24960.0,0,24960.0,13854.48,249600.0,138544.8,111055.2,44.49,4,Completed,Email Campaign,Cheque,4.6
ORD-00167,2023-11-06,2023-11-09,2023,Q4,11,November,Mahindra Solutions,Enterprise,North,Amritsar,Priya Sharma,Printer Laser,Office Supplies,3,14440.0,15,12274.0,6832.77,36822.0,20498.31,16323.69,44.33,3,Completed,Referral,UPI,3.6
ORD-00168,2024-10-02,2024-10-07,2024,Q4,10,October,HCL Enterprises,Enterprise,North,Jaipur,Rohan Gupta,Security Package,Software,4,28360.0,0,28360.0,5134.95,113440.0,20539.8,92900.2,81.89,5,Completed,Email Campaign,Credit Card,4.9
ORD-00169,2024-08-03,2024-08-05,2024,Q3,8,August,Quick Ventures,SMB,Central,Indore,Nikhil Bhat,Cloud Storage 1TB,Software,1,3920.0,5,3724.0,518.74,3724.0,518.74,3205.26,86.07,2,Completed,Online,UPI,4.3
ORD-00170,2024-05-16,2024-05-21,2024,Q2,5,May,Reliance Pvt Ltd,Enterprise,East,Guwahati,Deepa Nair,Mechanical Keyboard,Electronics,5,6340.0,20,5072.0,3951.7,25360.0,19758.5,5601.5,22.09,5,Completed,Partner,Net Banking,4.2
ORD-00171,2022-06-24,2022-07-01,2022,Q2,6,June,Agile Inc,SMB,East,Ranchi,Kiran Reddy,Security Package,Software,1,22520.0,15,19142.0,5009.75,19142.0,5009.75,14132.25,73.83,7,Completed,Referral,Credit Card,3.0
ORD-00172,2023-06-14,2023-06-15,2023,Q2,6,June,Summit Ventures,Mid-Market,North,Lucknow,Arjun Mehta,Cloud Storage 1TB,Software,4,3760.0,10,3384.0,484.8,13536.0,1939.2,11596.8,85.67,1,Returned,Direct,UPI,
ORD-00173,2024-05-01,2024-05-04,2024,Q2,5,May,Agile Systems,SMB,South,Chennai,Rahul Verma,Smart Speaker,Electronics,3,5250.0,0,5250.0,3256.78,15750.0,9770.34,5979.66,37.97,3,Returned,Direct,Cheque,
ORD-00174,2024-07-15,2024-07-21,2024,Q3,7,July,Tata Ventures,Enterprise,West,Mumbai,Ananya Iyer,4K Monitor,Electronics,1,29870.0,15,25389.5,18972.12,25389.5,18972.12,6417.38,25.28,6,Completed,Email Campaign,Bank Transfer,4.1
ORD-00175,2023-11-09,2023-11-14,2023,Q4,11,November,Quick Solutions,SMB,South,Kochi,Lakshmi Das,Cable Organizer,Accessories,2,530.0,5,503.5,114.46,1007.0,228.92,778.08,77.27,5,Completed,Referral,Net Banking,3.9
ORD-00176,2022-01-10,2022-01-12,2022,Q1,1,January,Vivo Inc,Startup,East,Kolkata,Amit Tiwari,Analytics Platform,Software,5,50300.0,0,50300.0,9476.75,251500.0,47383.75,204116.25,81.16,2,Returned,Direct,UPI,
ORD-00177,2024-09-29,2024-10-01,2024,Q3,9,September,Summit Solutions,Mid-Market,West,Nashik,Pooja Rao,Shredder Pro,Office Supplies,7,5360.0,20,4288.0,2826.66,30016.0,19786.62,10229.38,34.08,2,Completed,Email Campaign,Net Banking,3.2
ORD-00178,2022-10-02,2022-10-04,2022,Q4,10,October,Quick Corp,SMB,North,Delhi,Priya Sharma,Wireless Headphones,Electronics,2,5060.0,5,4807.0,2812.24,9614.0,5624.48,3989.52,41.5,2,Cancelled,Referral,Cheque,
ORD-00179,2023-01-16,2023-01-23,2023,Q1,1,January,Agile Inc,SMB,North,Lucknow,Priya Sharma,Project Manager Pro,Software,3,6510.0,5,6184.5,1236.63,18553.5,3709.89,14843.61,80.0,7,Completed,Direct,Cheque,3.3
ORD-00180,2024-02-26,2024-02-27,2024,Q1,2,February,Smart Technologies,SMB,Central,Raipur,Nikhil Bhat,Cable Organizer,Accessories,4,390.0,0,390.0,115.29,1560.0,461.16,1098.84,70.44,1,Completed,Partner,Credit Card,3.5
ORD-00181,2023-08-15,2023-08-22,2023,Q3,8,August,Agile Systems,SMB,South,Kochi,Rahul Verma,Monitor Arm,Accessories,5,3210.0,0,3210.0,1260.92,16050.0,6304.6,9745.4,60.72,7,Completed,Email Campaign,Credit Card,4.5
ORD-00182,2024-06-22,2024-06-29,2024,Q2,6,June,Smart Pvt Ltd,SMB,East,Bhubaneswar,Amit Tiwari,Cloud Storage 1TB,Software,3,3450.0,0,3450.0,497.66,10350.0,1492.98,8857.02,85.58,7,Completed,Referral,Credit Card,4.6
ORD-00183,2023-05-01,2023-05-02,2023,Q2,5,May,Apex Technologies,Mid-Market,Central,Raipur,Suresh Kumar,Shredder Pro,Office Supplies,3,5810.0,20,4648.0,2735.33,13944.0,8205.99,5738.01,41.15,1,Cancelled,Partner,Net Banking,
ORD-00184,2023-07-30,2023-08-05,2023,Q3,7,July,Zolo Enterprises,Startup,Central,Indore,Nikhil Bhat,Security Package,Software,3,23750.0,10,21375.0,5390.57,64125.0,16171.71,47953.29,74.78,6,Completed,Online,Cheque,4.8
ORD-00185,2023-07-22,2023-07-24,2023,Q3,7,July,Tata Solutions,Enterprise,North,Chandigarh,Rohan Gupta,Analytics Platform,Software,3,65070.0,15,55309.5,9509.99,165928.5,28529.97,137398.53,82.81,2,Cancelled,Partner,Cheque,
ORD-00186,2024-02-08,2024-02-12,2024,Q1,2,February,Bajaj Inc,Enterprise,North,Delhi,Priya Sharma,Webcam HD,Electronics,4,3090.0,0,3090.0,2119.13,12360.0,8476.52,3883.48,31.42,4,Completed,Email Campaign,Credit Card,4.7
ORD-00187,2022-07-10,2022-07-13,2022,Q3,7,July,Agile Enterprises,SMB,North,Delhi,Rohan Gupta,Phone Stand,Accessories,5,690.0,20,552.0,175.96,2760.0,879.8,1880.2,68.12,3,Completed,Partner,UPI,4.1
ORD-00188,2022-09-25,2022-10-02,2022,Q3,9,September,Apex Enterprises,Mid-Market,North,Delhi,Rohan Gupta,Phone Stand,Accessories,1,640.0,5,608.0,171.38,608.0,171.38,436.62,71.81,7,Completed,Referral,Cheque,3.0
ORD-00189,2024-05-26,2024-06-01,2024,Q2,5,May,Tata Services,Enterprise,West,Ahmedabad,Vikram Singh,Security Package,Software,1,21270.0,0,21270.0,5181.93,21270.0,5181.93,16088.07,75.64,6,Completed,Direct,Cheque,4.3
ORD-00190,2023-04-25,2023-04-29,2023,Q2,4,April,Zenith Enterprises,Mid-Market,West,Mumbai,Ananya Iyer,Webcam HD,Electronics,2,3500.0,0,3500.0,2136.81,7000.0,4273.62,2726.38,38.95,4,Completed,Direct,UPI,4.6
ORD-00191,2024-05-14,2024-05-17,2024,Q2,5,May,Smart Services,SMB,North,Chandigarh,Rohan Gupta,Cloud Storage 1TB,Software,4,3530.0,0,3530.0,495.37,14120.0,1981.48,12138.52,85.97,3,Completed,Referral,Bank Transfer,4.3
ORD-00192,2022-10-20,2022-10-24,2022,Q4,10,October,Qero Group,Startup,West,Pune,Vikram Singh,USB-C Hub,Electronics,4,2500.0,15,2125.0,1163.61,8500.0,4654.44,3845.56,45.24,4,Cancelled,Referral,Bank Transfer,
ORD-00193,2022-06-27,2022-07-03,2022,Q2,6,June,Quick Pvt Ltd,SMB,West,Surat,Vikram Singh,CRM Suite Annual,Software,3,45970.0,0,45970.0,7857.7,137910.0,23573.1,114336.9,82.91,6,Completed,Online,Net Banking,4.2
ORD-00194,2023-08-07,2023-08-13,2023,Q3,8,August,Apex Ventures,Mid-Market,South,Hyderabad,Lakshmi Das,Smart Speaker,Electronics,2,5460.0,15,4641.0,3202.97,9282.0,6405.94,2876.06,30.99,6,Completed,Online,Cheque,3.8
ORD-00195,2023-05-09,2023-05-13,2023,Q2,5,May,Swift Pvt Ltd,SMB,West,Mumbai,Ananya Iyer,USB-C Hub,Electronics,3,2160.0,20,1728.0,1270.88,5184.0,3812.64,1371.36,26.45,4,Completed,Email Campaign,Bank Transfer,4.5
ORD-00196,2022-05-30,2022-06-05,2022,Q2,5,May,Crest Pvt Ltd,Mid-Market,Central,Bhopal,Suresh Kumar,Laptop Pro 15,Electronics,1,96330.0,5,91513.5,60951.56,91513.5,60951.56,30561.94,33.4,6,Cancelled,Referral,Cheque,
ORD-00197,2024-04-03,2024-04-06,2024,Q2,4,April,Smart Services,SMB,South,Hyderabad,Rahul Verma,Security Package,Software,1,20660.0,20,16528.0,4851.0,16528.0,4851.0,11677.0,70.65,3,Returned,Email Campaign,Credit Card,
ORD-00198,2023-09-28,2023-10-01,2023,Q3,9,September,Xeno Services,Startup,South,Chennai,Lakshmi Das,Mouse Wireless,Accessories,1,1760.0,10,1584.0,720.4,1584.0,720.4,863.6,54.52,3,Completed,Direct,Credit Card,4.4
ORD-00199,2022-01-24,2022-01-30,2022,Q1,1,January,Crest Ventures,Mid-Market,Central,Jabalpur,Suresh Kumar,Phone Stand,Accessories,3,480.0,20,384.0,191.44,1152.0,574.32,577.68,50.15,6,Completed,Direct,UPI,4.6
ORD-00200,2023-07-12,2023-07-17,2023,Q3,7,July,Rapid Ventures,SMB,West,Nashik,Pooja Rao,4K Monitor,Electronics,1,27730.0,0,27730.0,18269.09,27730.0,18269.09,9460.91,34.12,5,Completed,Partner,Bank Transfer,3.5
ORD-00201,2022-07-30,2022-08-02,2022,Q3,7,July,Xeno Pvt Ltd,Startup,North,Amritsar,Rohan Gupta,Wireless Headphones,Electronics,1,4420.0,0,4420.0,2676.74,4420.0,2676.74,1743.26,39.44,3,Returned,Online,Bank Transfer,
ORD-00202,2022-03-14,2022-03-17,2022,Q1,3,March,Agile Solutions,SMB,East,Bhubaneswar,Amit Tiwari,Mouse Wireless,Accessories,4,1830.0,20,1464.0,672.09,5856.0,2688.36,3167.64,54.09,3,Completed,Email Campaign,Credit Card,3.4
ORD-00203,2024-11-22,2024-11-23,2024,Q4,11,November,Vivo Technologies,Startup,South,Kochi,Rahul Verma,Laptop Bag,Accessories,3,3510.0,0,3510.0,919.71,10530.0,2759.13,7770.87,73.8,1,Completed,Online,UPI,4.1
ORD-00204,2023-09-15,2023-09-22,2023,Q3,9,September,Infosys Group,Enterprise,South,Coimbatore,Lakshmi Das,Cloud Storage 1TB,Software,4,4010.0,15,3408.5,533.53,13634.0,2134.12,11499.88,84.35,7,Completed,Online,Credit Card,4.9
ORD-00205,2022-02-18,2022-02-20,2022,Q1,2,February,Tata Group,Enterprise,Central,Nagpur,Suresh Kumar,Executive Chair,Office Supplies,7,16750.0,0,16750.0,8790.08,117250.0,61530.56,55719.44,47.52,2,Returned,Referral,Credit Card,
ORD-00206,2022-10-19,2022-10-20,2022,Q4,10,October,Xeno Services,Startup,South,Chennai,Lakshmi Das,Executive Chair,Office Supplies,9,23290.0,5,22125.5,9690.23,199129.5,87212.07,111917.43,56.2,1,Cancelled,Direct,Net Banking,
ORD-00207,2022-10-01,2022-10-08,2022,Q4,10,October,Quick Pvt Ltd,SMB,Central,Jabalpur,Nikhil Bhat,Laptop Bag,Accessories,1,3680.0,0,3680.0,889.13,3680.0,889.13,2790.87,75.84,7,Completed,Referral,UPI,3.6
ORD-00208,2023-07-11,2023-07-12,2023,Q3,7,July,Prime Ventures,Mid-Market,West,Nashik,Vikram Singh,Wireless Headphones,Electronics,1,3980.0,5,3781.0,2774.31,3781.0,2774.31,1006.69,26.62,1,Cancelled,Partner,Bank Transfer,
ORD-00209,2024-07-14,2024-07-19,2024,Q3,7,July,Apex Ventures,Mid-Market,South,Bengaluru,Sneha Patel,Phone Stand,Accessories,1,630.0,20,504.0,187.49,504.0,187.49,316.51,62.8,5,Completed,Online,UPI,3.3
